
True Positives	=CountIF(H5:H300, "Y")/(CountIF(H5:H300, "Y") + CountIF(H5:H300, "N"))
Completed	=CountA(G5:G300) & " of " & CountA(F5:F300)
Brand	Firmware	SHA256	Name	Sink	Addr	TP	CFG Time	VRA Time	Analysis Time	Checked By	Notes
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	03bbfc8f4fd1e90bd01b59d0310c05a30e73cdde32d50df0b9d81f9a1405692b	dhcps				8.27	48.79	2763.41		
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	65f91c34c6f76ac32f336a5dd11e850e7d9f16ce5708b60a63365b709277cec3	netctrl				11.82	90.02	799.55		
				doSystemCmd	0xdc6c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xdd2c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xce38								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xd518								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xd53c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1d390								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1bae8								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1bb08								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1bb28								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1bb48								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xd9f8								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x32858								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x32878								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x327e0								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xdc6c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x42110								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x40ba8								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xdd2c								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x31e38								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xfe7c								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xfe98								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xfecc								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x15510								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x3e104								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x10810								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x108bc								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x108cc								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1cc24								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1cc04								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1ce4c								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1ce2c								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1cc64								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x1cc44								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x47a74								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xdaf0								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x119c8								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x11a04								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x11b74								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x1f1d8								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x47c20								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x315c0								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x42d8c								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x42dfc								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xe8f4								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xe95c								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0xe9a0								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x42110								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x428ec								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x42a60								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x429f4								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x428c0								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x42830								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x4297c								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x42ad0								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x429a0								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x32754								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x32774								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x10620								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x421e0								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x3f43c								likely,possibly,tags,valid_funcs	False
				doSystemCmd	0x3e5f8								likely,possibly,tags,valid_funcs	False
				popen	0x1d250								likely,possibly,tags,valid_funcs	False
				popen	0xe4ec								likely,possibly,tags,valid_funcs	False
				system	0x3f8c4								likely,possibly,tags,valid_funcs	False
				system	0x3f8c4								likely,possibly,tags,valid_funcs	False
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	85a788a1d24b2278a0770b688e3cdea32d601480a9db42da657197378ad9694c	pppoecd				9.61	28.36	246.16		
				system	0xfdbc								likely,possibly,tags,valid_funcs	False
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	88ebff299142ca5732eea056da9a55e2b6c19362b6096ff399e6868af2ff9e5d	moniter				0.52	1.15	0.35		
				doSystemCmd	0x88a4								likely,possibly,tags,valid_funcs	False
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	8e1c5e9a1420cb1a788bf56291d8b7048c16113b4a6742bb45c4367ca6a619a4	igmpproxy				1.57	9.08	357.31		
				system	0xbc20								likely,possibly,tags,valid_funcs	True
				system	0xbd78								likely,possibly,tags,valid_funcs	True
				system	0xbc20								likely,possibly,tags,valid_funcs	False
				system	0xbd78								likely,possibly,tags,valid_funcs	False
				system	0xbc20								likely,possibly,tags,valid_funcs	True
				system	0xbc20								likely,possibly,tags,valid_funcs	True
				system	0xbc20								likely,possibly,tags,valid_funcs	True
				system	0xbd78								likely,possibly,tags,valid_funcs	True
				system	0xbd78								likely,possibly,tags,valid_funcs	True
				system	0xbd78								likely,possibly,tags,valid_funcs	True
				system	0xbc20								likely,possibly,tags,valid_funcs	True
				system	0xbd78								likely,possibly,tags,valid_funcs	True
				system	0xbc20								likely,possibly,tags,valid_funcs	True
				system	0xbd78								likely,possibly,tags,valid_funcs	True
				system	0xbc20								likely,possibly,tags,valid_funcs	True
				system	0xbc20								likely,possibly,tags,valid_funcs	True
				system	0xbd78								likely,possibly,tags,valid_funcs	True
				system	0xbd78								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	a20674b93b94ce9b385cce29a7d0f0e7bd67f0980e7d86dc60b00a6831ad8ba9	dhttpd				10.97	68.64	505.27		
				execve	0x357a0								likely,possibly,tags,valid_funcs	False
				execve	0xd6a8								likely,possibly,tags,valid_funcs	False
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	b3f044431e1d6b88e2ad1ee3be0aa7bf30d33155870c6e59c9e22219e4dba1dd	pptpctrl				1.20	4.09	65.42		
				execvp	0xa514								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	c34679eef45f15154c5c0403e1644d972843722cf89ec2438743d8bb93aec8d6	udhcpd				1.83	5.87	0.96		
				system	0xa5cc								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	c7220e29e37a191ec7eb8120d511a60a624f6af75e49ae0f197b192904eb4e50	pptpd				1.55	3.93	246.64		
				execvp	0xa5bc								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	cae5d3fe406d5c7112a6e0bc3b119d0729706eacb7dbd49710bc7318f3c6166c	3322ip				1.78	7.23	58.90		
				doSystemCmd	0xe198								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xe628								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0xe27c								likely,possibly,tags,valid_funcs	True
analyzed	US_AC15V1.0BR_V15.03.05.18_multi_TD01	f7db6fffe5c1e819540facdca0fb22d48980e212618822124648260aad9eaf87	wan_surf				0.52	3.39	126.17		
				doSystemCmd	0x9ca8								likely,possibly,tags,valid_funcs	True
				doSystemCmd	0x8dcc								likely,possibly,tags,valid_funcs	True
